customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end
RT-000313,mobile,Central,0.719,49,monthly,auto,n/a,2,True,True,False,False,30
RT-000314,mobile,Saint-Petersburg,0.633,54,monthly,auto,n/a,2,True,True,False,False,30
RT-000315,mobile,Central,0.594,9,annual,auto,n/a,2,True,False,False,False,95
RT-000316,mobile,Moscow,0.335,16,monthly,invoice,n/a,3,True,False,True,False,30
RT-000317,mobile,Central,0.729,33,annual,auto,n/a,3,True,False,True,False,105
RT-000318,broadband,Southern,0.554,22,monthly,auto,fiber,4,True,True,False,False,30
RT-000319,mobile,Far-East,0.565,62,monthly,card,n/a,2,True,True,False,False,30
RT-000320,fixed_voice,Far-East,0.145,11,monthly,invoice,fiber,4,False,True,True,False,30
RT-000321,iptv,Urals,0.34,40,monthly,auto,n/a,2,False,True,True,False,30
RT-000322,mobile,North-West,0.51,5,monthly,auto,n/a,3,True,True,False,False,30
RT-000323,mobile,North-Caucasus,0.772,6,annual,card,n/a,3,True,True,True,False,185
RT-000324,mobile,North-Caucasus,0.629,35,monthly,card,n/a,3,True,True,True,False,30
RT-000325,iptv,North-West,0.509,57,annual,auto,n/a,2,False,True,True,False,115
RT-000326,broadband,Moscow,0.317,18,two_year,auto,fiber,2,False,True,False,False,190
RT-000327,iptv,Volga,0.253,16,annual,auto,n/a,2,False,False,True,False,250
RT-000328,mobile,Volga,0.918,34,annual,card,n/a,3,True,False,True,False,75
RT-000329,broadband,Urals,0.289,37,monthly,card,fiber,3,False,True,False,False,30
RT-000330,mobile,Saint-Petersburg,0.542,13,monthly,auto,n/a,4,True,False,False,True,30
RT-000331,broadband,Southern,0.524,10,monthly,auto,xdsl,3,True,True,False,False,30
RT-000332,mobile,North-West,0.61,25,monthly,card,n/a,3,True,False,True,False,30
RT-000333,broadband,Volga,0.05,10,monthly,auto,copper,4,True,True,True,False,30
RT-000334,iptv,Moscow,0.728,54,annual,auto,n/a,2,False,True,True,False,205
RT-000335,mobile,Southern,0.277,41,annual,invoice,n/a,4,True,True,False,True,230
RT-000336,broadband,Moscow,0.816,46,annual,invoice,fiber,2,False,True,False,False,80
RT-000337,mobile,Far-East,0.436,46,monthly,card,n/a,1,True,False,False,False,30
RT-000338,broadband,Siberia,0.724,89,annual,invoice,xdsl,1,False,True,False,False,250
RT-000339,mobile,North-Caucasus,0.77,8,monthly,card,n/a,2,True,False,False,False,30
RT-000340,fixed_voice,Urals,0.31,37,monthly,card,xdsl,2,False,False,False,False,30
RT-000341,mobile,North-Caucasus,0.342,11,monthly,invoice,n/a,4,True,True,False,False,30
RT-000342,fixed_voice,Central,0.891,30,monthly,auto,xdsl,1,False,False,False,False,30
RT-000343,iptv,Moscow,0.689,15,monthly,card,n/a,3,True,False,True,False,30
RT-000344,broadband,North-Caucasus,0.583,44,monthly,auto,fiber,3,False,True,False,False,30
RT-000345,broadband,Urals,0.275,13,annual,card,copper,2,False,True,False,False,340
RT-000346,broadband,Urals,0.596,2,two_year,card,fiber,1,False,True,False,False,670
RT-000347,fixed_voice,Central,0.774,4,monthly,invoice,fiber,4,True,True,True,True,30
RT-000348,mobile,North-West,0.616,40,annual,auto,n/a,2,True,False,False,False,260
RT-000349,broadband,Urals,0.707,25,annual,auto,fiber,3,True,True,True,False,345
RT-000350,mobile,Volga,0.616,40,monthly,auto,n/a,3,True,False,False,False,30
RT-000351,broadband,Moscow,0.891,22,monthly,card,xdsl,2,False,True,False,False,30
RT-000352,mobile,Central,0.487,6,annual,invoice,n/a,3,True,False,False,False,185
RT-000353,broadband,North-West,0.351,15,annual,auto,fiber,4,True,True,False,False,280
RT-000354,broadband,Far-East,0.476,51,two_year,auto,xdsl,4,False,True,True,True,660
RT-000355,mobile,North-West,0.629,4,monthly,auto,n/a,3,True,False,True,False,30
RT-000356,mobile,Volga,0.28,14,monthly,invoice,n/a,2,True,True,False,False,30
RT-000357,broadband,Southern,0.173,95,two_year,auto,fiber,2,False,True,False,False,70
RT-000358,broadband,Saint-Petersburg,0.376,22,monthly,invoice,fiber,4,True,True,False,True,30
RT-000359,mobile,Southern,0.684,59,monthly,invoice,n/a,4,True,False,False,False,30
RT-000360,broadband,Central,0.795,62,annual,auto,fiber,1,False,True,False,False,330
RT-000361,fixed_voice,Far-East,0.425,15,annual,auto,xdsl,3,True,False,True,False,280
RT-000362,mobile,Central,0.791,16,monthly,invoice,n/a,4,True,True,False,False,30
RT-000363,mobile,North-West,0.618,13,two_year,auto,n/a,3,True,False,False,False,340
RT-000364,mobile,Volga,0.772,12,two_year,auto,n/a,2,True,True,False,False,370
RT-000365,broadband,North-West,0.5,5,monthly,card,fiber,2,False,True,False,False,30
RT-000366,mobile,Southern,0.454,31,two_year,card,n/a,2,True,True,False,False,530
RT-000367,broadband,Siberia,0.5,22,monthly,auto,copper,3,False,True,True,False,30
RT-000368,broadband,North-Caucasus,0.7,49,monthly,card,copper,3,False,True,True,False,30
RT-000369,mobile,Far-East,0.225,15,two_year,auto,n/a,2,True,True,False,False,280
RT-000370,iptv,Central,0.305,41,monthly,auto,n/a,2,False,True,True,False,30
RT-000371,broadband,Urals,0.446,24,annual,auto,fiber,2,False,True,False,False,10
RT-000372,mobile,North-West,0.515,14,annual,auto,n/a,2,True,False,False,False,310
RT-000373,mobile,Far-East,0.58,44,monthly,invoice,n/a,2,True,True,False,False,30
RT-000374,mobile,Moscow,0.559,25,two_year,auto,n/a,3,True,False,True,False,710
RT-000375,mobile,North-Caucasus,0.47,49,monthly,auto,n/a,2,True,False,False,False,30
RT-000376,mobile,North-West,0.796,37,monthly,auto,n/a,2,True,True,False,False,30
RT-000377,fixed_voice,Siberia,0.23,43,monthly,auto,copper,2,False,False,False,False,30
RT-000378,mobile,Urals,0.598,33,monthly,auto,n/a,4,True,True,True,False,30
RT-000379,mobile,North-West,0.563,71,annual,auto,n/a,4,True,True,True,True,60
RT-000380,broadband,North-Caucasus,0.261,9,annual,auto,fiber,3,True,True,False,False,95
RT-000381,broadband,Central,0.661,41,annual,card,xdsl,4,True,True,False,False,230
RT-000382,fixed_voice,Siberia,0.382,28,annual,card,fiber,4,False,False,False,False,255
RT-000383,broadband,North-Caucasus,0.519,9,monthly,auto,fiber,3,True,True,True,False,30
RT-000384,mobile,Saint-Petersburg,0.735,15,monthly,auto,n/a,3,True,True,False,False,30
RT-000385,mobile,North-Caucasus,0.59,66,annual,auto,n/a,3,True,False,True,False,210
RT-000386,fixed_voice,Far-East,0.792,47,annual,card,xdsl,1,False,False,False,False,50
RT-000387,broadband,North-West,0.203,52,annual,auto,fiber,4,True,True,False,False,265
RT-000388,fixed_voice,Far-East,0.395,36,annual,card,fiber,3,True,True,False,False,15
RT-000389,mobile,Moscow,0.092,35,annual,card,n/a,2,True,True,False,False,45
RT-000390,iptv,Saint-Petersburg,0.594,18,annual,auto,n/a,2,False,False,True,False,190
RT-000391,broadband,Siberia,0.769,54,monthly,auto,xdsl,4,True,True,False,True,30
RT-000392,mobile,North-Caucasus,0.575,56,two_year,card,n/a,1,True,False,False,False,510
RT-000393,broadband,Saint-Petersburg,0.564,61,annual,auto,xdsl,2,False,True,False,False,360
RT-000394,broadband,Siberia,0.742,13,two_year,auto,copper,1,False,True,False,False,340
RT-000395,mobile,Saint-Petersburg,0.516,23,two_year,card,n/a,2,True,False,False,False,40
RT-000396,mobile,Siberia,0.455,6,monthly,auto,n/a,1,True,False,False,False,30
RT-000397,iptv,Far-East,0.509,15,two_year,auto,n/a,2,False,True,True,False,280
RT-000398,mobile,Volga,0.485,12,monthly,auto,n/a,2,True,False,False,False,30
RT-000399,mobile,Saint-Petersburg,0.511,16,monthly,auto,n/a,2,True,True,False,False,30
RT-000400,mobile,Central,0.757,31,monthly,auto,n/a,3,True,False,True,False,30
RT-000401,mobile,Southern,0.782,8,annual,auto,n/a,3,True,False,True,False,125
RT-000402,iptv,Siberia,0.544,37,annual,card,n/a,4,False,True,True,True,350
RT-000403,broadband,Southern,0.538,3,monthly,invoice,xdsl,2,False,True,False,False,30
RT-000404,mobile,Volga,0.549,11,monthly,card,n/a,4,True,False,True,False,30
RT-000405,fixed_voice,Urals,0.263,26,two_year,invoice,xdsl,3,True,True,True,False,680
RT-000406,iptv,North-Caucasus,0.334,48,monthly,card,n/a,3,False,True,True,False,30
RT-000407,mobile,Siberia,0.696,6,two_year,auto,n/a,1,True,False,False,False,550
RT-000408,iptv,Saint-Petersburg,0.864,24,monthly,auto,n/a,3,True,False,True,False,30
RT-000409,mobile,Saint-Petersburg,0.096,19,monthly,auto,n/a,3,True,False,False,False,30
RT-000410,fixed_voice,North-West,0.639,12,two_year,card,xdsl,1,False,False,False,False,370
RT-000411,broadband,Central,0.438,9,monthly,card,fiber,2,False,True,False,False,30
RT-000412,broadband,Siberia,0.167,20,monthly,card,xdsl,3,True,True,True,False,30
RT-000413,mobile,North-Caucasus,0.372,22,annual,invoice,n/a,3,True,True,True,False,70
RT-000414,iptv,Southern,0.087,14,monthly,invoice,n/a,2,False,True,True,False,30
RT-000415,mobile,Far-East,0.673,31,two_year,invoice,n/a,2,True,False,False,False,530
RT-000416,mobile,Volga,0.352,33,monthly,card,n/a,1,True,False,False,False,30
RT-000417,mobile,Urals,0.221,16,monthly,auto,n/a,4,True,True,False,False,30
RT-000418,broadband,Siberia,0.531,63,monthly,auto,xdsl,3,True,True,False,False,30
RT-000419,mobile,Central,0.328,26,two_year,card,n/a,4,True,False,False,False,680
RT-000420,iptv,Siberia,0.411,14,monthly,auto,n/a,3,False,True,True,False,30
RT-000421,broadband,Southern,0.588,7,annual,card,fiber,2,False,True,False,False,155
RT-000422,mobile,Southern,0.149,15,monthly,auto,n/a,1,True,False,False,False,30
RT-000423,mobile,Central,0.523,18,two_year,auto,n/a,2,True,False,False,False,190
RT-000424,mobile,North-West,0.274,28,monthly,card,n/a,3,True,False,False,False,30
RT-000425,broadband,Far-East,0.561,29,annual,card,copper,3,False,True,True,False,225
RT-000426,iptv,Urals,0.363,52,monthly,invoice,n/a,2,False,True,True,False,30
RT-000427,mobile,Saint-Petersburg,0.149,20,monthly,auto,n/a,2,True,True,False,False,30
RT-000428,iptv,Southern,0.132,21,annual,auto,n/a,1,False,False,True,False,100
RT-000429,mobile,Urals,0.545,55,monthly,auto,n/a,2,True,True,False,False,30
RT-000430,iptv,Siberia,0.85,35,annual,invoice,n/a,1,False,False,True,False,45
RT-000431,fixed_voice,Far-East,0.294,17,annual,card,xdsl,1,False,False,False,False,220
RT-000432,broadband,Urals,0.254,26,annual,auto,fiber,4,False,True,True,False,315
RT-000433,broadband,Moscow,0.596,20,monthly,card,fiber,4,True,True,True,False,30
RT-000434,iptv,Volga,0.748,40,monthly,invoice,n/a,2,False,True,True,False,30
RT-000435,mobile,Central,0.49,19,annual,invoice,n/a,4,True,False,False,False,160
RT-000436,mobile,Moscow,0.293,9,annual,auto,n/a,2,True,False,False,False,95
RT-000437,mobile,North-Caucasus,0.252,12,two_year,auto,n/a,1,True,False,False,False,370
RT-000438,mobile,Saint-Petersburg,0.121,51,monthly,auto,n/a,3,True,False,False,False,30
RT-000439,broadband,Central,0.314,20,monthly,auto,fiber,3,False,True,False,False,30
RT-000440,broadband,North-West,0.86,4,two_year,card,fiber,2,False,True,False,False,610
RT-000441,iptv,Volga,0.585,14,annual,auto,n/a,2,False,False,True,False,310
RT-000442,mobile,Urals,0.387,47,monthly,auto,n/a,2,True,True,False,False,30
RT-000443,broadband,North-West,0.529,6,two_year,card,fiber,1,False,True,False,False,550
RT-000444,mobile,Siberia,0.525,44,monthly,card,n/a,3,True,False,False,False,30
RT-000445,mobile,Saint-Petersburg,0.648,14,monthly,card,n/a,2,True,False,False,False,30
RT-000446,broadband,North-Caucasus,0.41,11,two_year,auto,xdsl,2,False,True,False,False,400
RT-000447,fixed_voice,Far-East,0.484,23,monthly,auto,xdsl,2,False,True,False,False,30
RT-000448,broadband,Southern,0.468,14,annual,card,fiber,2,False,True,False,False,310
RT-000449,mobile,Moscow,0.902,75,monthly,card,n/a,3,True,False,False,False,30
RT-000450,broadband,Siberia,0.691,24,monthly,invoice,copper,1,False,True,False,False,30
RT-000451,mobile,Siberia,0.464,24,monthly,card,n/a,3,True,False,True,False,30
RT-000452,iptv,Urals,0.381,41,monthly,card,n/a,1,False,False,True,False,30
RT-000453,broadband,Central,0.643,25,annual,auto,copper,3,False,True,True,False,345
RT-000454,mobile,Volga,0.813,50,annual,auto,n/a,2,True,False,False,False,325
RT-000455,mobile,Volga,0.407,23,monthly,auto,n/a,1,True,False,False,False,30
RT-000456,mobile,Urals,0.514,47,annual,invoice,n/a,1,True,False,False,False,50
RT-000457,fixed_voice,North-West,0.179,39,annual,card,fiber,1,False,False,False,False,290
RT-000458,mobile,Volga,0.741,18,two_year,card,n/a,4,True,True,False,False,190
RT-000459,broadband,North-Caucasus,0.716,12,two_year,auto,fiber,2,False,True,False,False,370
RT-000460,broadband,Volga,0.831,12,monthly,auto,copper,4,True,True,True,True,30
RT-000461,broadband,Southern,0.748,17,monthly,invoice,fiber,3,True,True,False,False,30
RT-000462,mobile,North-Caucasus,0.534,21,monthly,auto,n/a,2,True,True,False,False,30
RT-000463,fixed_voice,North-Caucasus,0.45,10,monthly,auto,xdsl,2,False,False,False,False,30
RT-000464,mobile,Southern,0.329,29,monthly,auto,n/a,4,True,False,True,True,30
RT-000465,broadband,Central,0.113,23,monthly,card,copper,2,False,True,False,False,30
RT-000466,broadband,Saint-Petersburg,0.629,11,two_year,auto,xdsl,1,False,True,False,False,400
RT-000467,broadband,Far-East,0.21,24,annual,auto,copper,2,False,True,False,False,10
RT-000468,fixed_voice,Southern,0.253,12,two_year,auto,copper,2,False,False,False,False,370
RT-000469,mobile,Southern,0.56,23,monthly,card,n/a,4,True,True,True,False,30
RT-000470,mobile,North-Caucasus,0.449,48,annual,card,n/a,2,True,False,False,False,20
RT-000471,mobile,North-West,0.261,30,monthly,card,n/a,4,True,False,False,True,30
RT-000472,mobile,Saint-Petersburg,0.563,41,annual,auto,n/a,2,True,False,False,False,230
RT-000473,mobile,Urals,0.324,9,annual,invoice,n/a,2,True,True,False,False,95
RT-000474,mobile,North-Caucasus,0.712,6,monthly,card,n/a,2,True,False,False,False,30
RT-000475,mobile,Saint-Petersburg,0.45,25,monthly,auto,n/a,1,True,False,False,False,30
RT-000476,mobile,North-Caucasus,0.26,31,monthly,invoice,n/a,4,True,False,False,True,30
RT-000477,mobile,Southern,0.285,99,annual,auto,n/a,4,True,True,False,True,315
RT-000478,broadband,Southern,0.667,12,monthly,card,fiber,3,True,True,False,False,30
RT-000479,broadband,North-Caucasus,0.443,80,monthly,invoice,xdsl,2,False,True,False,False,30
RT-000480,mobile,North-West,0.328,50,annual,invoice,n/a,4,True,False,False,True,325
RT-000481,mobile,Siberia,0.443,23,monthly,auto,n/a,4,True,True,True,False,30
RT-000482,mobile,Moscow,0.207,33,monthly,auto,n/a,2,True,True,False,False,30
RT-000483,broadband,Urals,0.441,44,monthly,card,fiber,1,False,True,False,False,30
RT-000484,mobile,Moscow,0.729,42,monthly,card,n/a,3,True,True,True,False,30
RT-000485,mobile,Moscow,0.549,37,monthly,invoice,n/a,3,True,False,False,False,30
RT-000486,mobile,North-West,0.309,34,annual,card,n/a,4,True,True,False,False,75
RT-000487,mobile,North-West,0.755,15,monthly,auto,n/a,4,True,True,False,True,30
RT-000488,mobile,Siberia,0.885,38,two_year,card,n/a,4,True,True,False,False,320
RT-000489,broadband,Far-East,0.673,50,monthly,auto,xdsl,3,False,True,False,False,30
RT-000490,broadband,North-Caucasus,0.56,6,monthly,auto,xdsl,3,True,True,False,False,30
RT-000491,broadband,Urals,0.823,48,annual,card,fiber,2,False,True,False,False,20
RT-000492,broadband,Saint-Petersburg,0.319,33,monthly,invoice,xdsl,2,False,True,False,False,30
RT-000493,broadband,Urals,0.545,42,annual,auto,copper,2,False,True,False,False,200
RT-000494,mobile,Volga,0.502,56,monthly,auto,n/a,4,True,False,True,True,30
RT-000495,broadband,Southern,0.896,28,annual,card,copper,2,False,True,False,False,255
RT-000496,mobile,Southern,0.619,4,annual,invoice,n/a,2,True,True,False,False,245
RT-000497,mobile,Far-East,0.508,23,annual,card,n/a,3,True,False,True,False,40
RT-000498,broadband,North-West,0.359,20,monthly,invoice,fiber,1,False,True,False,False,30
RT-000499,mobile,North-Caucasus,0.877,27,annual,auto,n/a,1,True,False,False,False,285
RT-000500,mobile,Southern,0.575,16,two_year,auto,n/a,2,True,False,False,False,250
RT-000501,broadband,Urals,0.485,55,monthly,auto,fiber,2,False,True,False,False,30
RT-000502,iptv,North-Caucasus,0.53,35,two_year,auto,n/a,2,False,True,True,False,410
RT-000503,fixed_voice,Far-East,0.72,18,monthly,card,fiber,2,False,True,False,False,30
RT-000504,mobile,Volga,0.436,31,annual,auto,n/a,3,True,False,False,False,165
RT-000505,mobile,Central,0.567,9,two_year,invoice,n/a,4,True,False,False,False,460
RT-000506,broadband,Saint-Petersburg,0.772,32,annual,card,fiber,3,True,True,True,False,135
RT-000507,mobile,North-West,0.111,49,monthly,auto,n/a,2,True,False,False,False,30
RT-000508,iptv,Urals,0.3,17,monthly,auto,n/a,3,False,False,True,False,30
RT-000509,mobile,Siberia,0.708,11,annual,card,n/a,4,True,True,False,False,35
RT-000510,mobile,Moscow,0.434,42,monthly,auto,n/a,2,True,True,False,False,30
RT-000511,mobile,Volga,0.448,46,monthly,auto,n/a,1,True,False,False,False,30
RT-000512,iptv,North-Caucasus,0.274,58,monthly,invoice,n/a,1,False,False,True,False,30
RT-000513,mobile,Far-East,0.591,19,monthly,invoice,n/a,1,True,False,False,False,30
RT-000514,mobile,North-Caucasus,0.299,9,two_year,card,n/a,4,True,True,False,False,460
RT-000515,mobile,North-Caucasus,0.582,9,monthly,auto,n/a,4,True,False,False,False,30
RT-000516,mobile,Moscow,0.848,103,monthly,card,n/a,3,True,True,False,False,30
RT-000517,mobile,Urals,0.888,28,two_year,auto,n/a,3,True,False,True,False,620
RT-000518,broadband,Southern,0.745,9,annual,card,fiber,1,False,True,False,False,95
RT-000519,mobile,Volga,0.483,46,annual,card,n/a,4,True,True,False,False,80
RT-000520,iptv,Siberia,0.474,51,monthly,auto,n/a,2,False,True,True,False,30
RT-000521,iptv,North-Caucasus,0.13,20,two_year,card,n/a,2,False,False,True,False,130
RT-000522,mobile,Volga,0.619,6,annual,invoice,n/a,2,True,True,False,False,185
RT-000523,mobile,Urals,0.283,17,monthly,card,n/a,2,True,False,False,False,30
RT-000524,broadband,Volga,0.789,59,monthly,auto,fiber,2,False,True,False,False,30
RT-000525,mobile,Urals,0.284,24,monthly,card,n/a,4,True,False,False,True,30
RT-000526,mobile,North-Caucasus,0.689,31,monthly,card,n/a,1,True,False,False,False,30
RT-000527,fixed_voice,Far-East,0.556,36,monthly,auto,xdsl,3,False,False,True,False,30
RT-000528,fixed_voice,Central,0.64,28,two_year,invoice,fiber,1,False,False,False,False,620
RT-000529,broadband,Far-East,0.439,28,monthly,card,fiber,1,False,True,False,False,30
RT-000530,mobile,Southern,0.239,24,two_year,auto,n/a,2,True,True,False,False,10
RT-000531,broadband,Southern,0.251,19,annual,invoice,fiber,4,False,True,False,False,160
RT-000532,broadband,Saint-Petersburg,0.444,24,monthly,card,fiber,2,False,True,False,False,30
RT-000533,mobile,Volga,0.345,14,two_year,invoice,n/a,4,True,False,True,False,310
RT-000534,broadband,North-West,0.517,15,two_year,card,fiber,2,False,True,False,False,280
RT-000535,mobile,Moscow,0.289,40,monthly,card,n/a,3,True,True,False,False,30
RT-000536,mobile,Far-East,0.54,14,monthly,invoice,n/a,3,True,True,False,False,30
RT-000537,mobile,Saint-Petersburg,0.657,37,monthly,auto,n/a,2,True,False,False,False,30
RT-000538,mobile,Siberia,0.227,39,two_year,card,n/a,3,True,False,False,False,290
RT-000539,mobile,Siberia,0.819,18,monthly,auto,n/a,2,True,True,False,False,30
RT-000540,iptv,Urals,0.43,42,two_year,invoice,n/a,1,False,False,True,False,200
RT-000541,fixed_voice,Far-East,0.914,16,annual,card,xdsl,2,False,False,False,False,250
RT-000542,broadband,Saint-Petersburg,0.234,48,monthly,card,fiber,3,True,True,True,False,30
RT-000543,iptv,Moscow,0.466,35,two_year,invoice,n/a,2,False,False,True,False,410
RT-000544,fixed_voice,Far-East,0.444,13,annual,auto,copper,1,False,False,False,False,340
