customer_id,churn_flag,churn_month,churn_reason
RT-001055,0,,unknown
RT-001056,1,23.0,tech_migration
RT-001057,0,,unknown
RT-001058,0,,unknown
RT-001059,0,,unknown
RT-001060,0,,unknown
RT-001061,1,24.0,tech_migration
RT-001062,1,21.0,unknown
RT-001063,0,,unknown
RT-001064,0,,unknown
RT-001065,0,,unknown
RT-001066,0,,unknown
RT-001067,0,,unknown
RT-001068,0,,unknown
RT-001069,0,,unknown
RT-001070,0,,unknown
RT-001071,0,,unknown
RT-001072,0,,unknown
RT-001073,0,,unknown
RT-001074,0,,unknown
RT-001075,1,19.0,unknown
RT-001076,0,,unknown
RT-001077,0,,unknown
RT-001078,0,,unknown
RT-001079,0,,unknown
RT-001080,0,,unknown
RT-001081,0,,unknown
RT-001082,0,,unknown
RT-001083,0,,unknown
RT-001084,0,,unknown
RT-001085,0,,unknown
RT-001086,0,,unknown
RT-001087,0,,unknown
RT-001088,0,,unknown
RT-001089,0,,unknown
RT-001090,0,,unknown
RT-001091,0,,unknown
RT-001092,0,,unknown
RT-001093,0,,unknown
RT-001094,0,,unknown
RT-001095,0,,unknown
RT-001096,0,,unknown
RT-001097,0,,unknown
RT-001098,0,,unknown
RT-001099,1,24.0,unknown
RT-001100,0,,unknown
RT-001101,0,,unknown
RT-001102,0,,unknown
RT-001103,0,,unknown
RT-001104,0,,unknown
RT-001105,0,,unknown
RT-001106,0,,unknown
RT-001107,0,,unknown
RT-001108,0,,unknown
RT-001109,1,20.0,tech_migration
RT-001110,0,,unknown
RT-001111,0,,unknown
RT-001112,0,,unknown
RT-001113,0,,unknown
RT-001114,0,,unknown
RT-001115,0,,unknown
RT-001116,0,,unknown
RT-001117,0,,unknown
RT-001118,0,,unknown
RT-001119,0,,unknown
RT-001120,0,,unknown
RT-001121,0,,unknown
RT-001122,1,24.0,competitor
RT-001123,1,24.0,price
RT-001124,0,,unknown
RT-001125,0,,unknown
RT-001126,0,,unknown
RT-001127,0,,unknown
RT-001128,0,,unknown
RT-001129,1,21.0,tech_migration
RT-001130,0,,unknown
RT-001131,1,24.0,tech_migration
RT-001132,0,,unknown
RT-001133,0,,unknown
RT-001134,0,,unknown
RT-001135,0,,unknown
RT-001136,0,,unknown
RT-001137,1,23.0,unknown
RT-001138,0,,unknown
RT-001139,0,,unknown
RT-001140,0,,unknown
RT-001141,0,,unknown
RT-001142,0,,unknown
RT-001143,0,,unknown
RT-001144,0,,unknown
RT-001145,0,,unknown
RT-001146,0,,unknown
RT-001147,0,,unknown
RT-001148,0,,unknown
RT-001149,0,,unknown
RT-001150,0,,unknown
RT-001151,0,,unknown
RT-001152,0,,unknown
RT-001153,0,,unknown
RT-001154,0,,unknown
RT-001155,0,,unknown
RT-001156,0,,unknown
RT-001157,0,,unknown
RT-001158,0,,unknown
RT-001159,0,,unknown
RT-001160,0,,unknown
RT-001161,0,,unknown
RT-001162,0,,unknown
RT-001163,0,,unknown
RT-001164,0,,unknown
RT-001165,0,,unknown
RT-001166,0,,unknown
RT-001167,0,,unknown
RT-001168,0,,unknown
RT-001169,0,,unknown
RT-001170,0,,unknown
RT-001171,1,24.0,unknown
RT-001172,0,,unknown
RT-001173,0,,unknown
RT-001174,0,,unknown
RT-001175,1,21.0,quality
RT-001176,0,,unknown
RT-001177,0,,unknown
RT-001178,0,,unknown
RT-001179,0,,unknown
RT-001180,0,,unknown
RT-001181,0,,unknown
RT-001182,0,,unknown
RT-001183,0,,unknown
RT-001184,0,,unknown
RT-001185,0,,unknown
RT-001186,1,19.0,competitor
RT-001187,0,,unknown
RT-001188,0,,unknown
RT-001189,0,,unknown
RT-001190,0,,unknown
RT-001191,0,,unknown
RT-001192,0,,unknown
RT-001193,0,,unknown
RT-001194,0,,unknown
RT-001195,1,21.0,price
RT-001196,0,,unknown
RT-001197,0,,unknown
RT-001198,0,,unknown
RT-001199,0,,unknown
RT-001200,0,,unknown
RT-001201,0,,unknown
RT-001202,0,,unknown
RT-001203,0,,unknown
RT-001204,1,24.0,quality
RT-001205,0,,unknown
RT-001206,0,,unknown
RT-001207,0,,unknown
RT-001208,0,,unknown
RT-001209,0,,unknown
RT-001210,0,,unknown
RT-001211,0,,unknown
RT-001212,1,24.0,unknown
RT-001213,0,,unknown
RT-001214,0,,unknown
RT-001215,0,,unknown
RT-001216,0,,unknown
RT-001217,0,,unknown
RT-001218,0,,unknown
RT-001219,0,,unknown
RT-001220,1,24.0,unknown
RT-001221,0,,unknown
RT-001222,1,24.0,price
RT-001223,0,,unknown
RT-001224,0,,unknown
RT-001225,0,,unknown
RT-001226,0,,unknown
RT-001227,0,,unknown
RT-001228,1,23.0,competitor
RT-001229,0,,unknown
RT-001230,0,,unknown
RT-001231,0,,unknown
RT-001232,0,,unknown
RT-001233,0,,unknown
RT-001234,0,,unknown
RT-001235,0,,unknown
RT-001236,0,,unknown
RT-001237,0,,unknown
RT-001238,0,,unknown
RT-001239,0,,unknown
RT-001240,0,,unknown
RT-001241,0,,unknown
RT-001242,0,,unknown
RT-001243,0,,unknown
RT-001244,0,,unknown
RT-001245,0,,unknown
RT-001246,0,,unknown
RT-001247,0,,unknown
RT-001248,0,,unknown
RT-001249,0,,unknown
RT-001250,0,,unknown
RT-001251,0,,unknown
RT-001252,0,,unknown
RT-001253,0,,unknown
RT-001254,0,,unknown
RT-001255,0,,unknown
RT-001256,0,,unknown
RT-001257,0,,unknown
RT-001258,1,21.0,unknown
RT-001259,0,,unknown
RT-001260,0,,unknown
RT-001261,0,,unknown
RT-001262,0,,unknown
RT-001263,0,,unknown
RT-001264,0,,unknown
RT-001265,0,,unknown
RT-001266,1,21.0,unknown
RT-001267,0,,unknown
RT-001268,0,,unknown
RT-001269,0,,unknown
RT-001270,0,,unknown
RT-001271,0,,unknown
RT-001272,0,,unknown
RT-001273,0,,unknown
RT-001274,0,,unknown
RT-001275,0,,unknown
RT-001276,0,,unknown
RT-001277,1,20.0,quality
RT-001278,0,,unknown
RT-001279,1,24.0,price
RT-001280,0,,unknown
RT-001281,0,,unknown
RT-001282,0,,unknown
RT-001283,0,,unknown
RT-001284,1,20.0,quality
RT-001285,0,,unknown
RT-001286,0,,unknown
RT-001287,0,,unknown
RT-001288,0,,unknown
RT-001289,0,,unknown
RT-001290,0,,unknown
RT-001291,0,,unknown
RT-001292,1,19.0,tech_migration
RT-001293,0,,unknown
RT-001294,0,,unknown
RT-001295,0,,unknown
RT-001296,0,,unknown
RT-001297,0,,unknown
RT-001298,0,,unknown
RT-001299,1,24.0,tech_migration
RT-001300,1,23.0,competitor
RT-001301,0,,unknown
RT-001302,0,,unknown
RT-001303,0,,unknown
RT-001304,0,,unknown
RT-001305,1,20.0,competitor
RT-001306,1,24.0,tech_migration
RT-001307,0,,unknown
RT-001308,0,,unknown
RT-001309,0,,unknown
RT-001310,0,,unknown
RT-001311,1,22.0,quality
RT-001312,1,19.0,tech_migration
RT-001313,0,,unknown
RT-001314,0,,unknown
RT-001315,0,,unknown
RT-001316,0,,unknown
RT-001317,0,,unknown
RT-001318,0,,unknown
RT-001319,0,,unknown
RT-001320,0,,unknown
RT-001321,0,,unknown
RT-001322,0,,unknown
RT-001323,0,,unknown
RT-001324,0,,unknown
RT-001325,0,,unknown
RT-001326,0,,unknown
RT-001327,0,,unknown
RT-001328,0,,unknown
RT-001329,1,23.0,quality
RT-001330,0,,unknown
RT-001331,0,,unknown
RT-001332,0,,unknown
RT-001333,0,,unknown
RT-001334,1,19.0,tech_migration
RT-001335,1,23.0,tech_migration
RT-001336,1,23.0,price
RT-001337,0,,unknown
RT-001338,0,,unknown
RT-001339,0,,unknown
RT-001340,0,,unknown
RT-001341,0,,unknown
RT-001342,0,,unknown
RT-001343,0,,unknown
RT-001344,0,,unknown
RT-001345,0,,unknown
RT-001346,0,,unknown
RT-001347,0,,unknown
RT-001348,0,,unknown
RT-001349,0,,unknown
RT-001350,1,19.0,unknown
RT-001351,0,,unknown
RT-001352,0,,unknown
RT-001353,0,,unknown
RT-001354,0,,unknown
RT-001355,1,22.0,price
RT-001356,0,,unknown
RT-001357,0,,unknown
RT-001358,0,,unknown
RT-001359,0,,unknown
RT-001360,1,23.0,unknown
RT-001361,0,,unknown
RT-001362,0,,unknown
RT-001363,0,,unknown
RT-001364,0,,unknown
RT-001365,0,,unknown
RT-001366,0,,unknown
RT-001367,0,,unknown
RT-001368,0,,unknown
RT-001369,0,,unknown
RT-001370,0,,unknown
RT-001371,0,,unknown
RT-001372,0,,unknown
RT-001373,0,,unknown
RT-001374,0,,unknown
RT-001375,1,20.0,tech_migration
RT-001376,0,,unknown
RT-001377,0,,unknown
RT-001378,0,,unknown
RT-001379,0,,unknown
RT-001380,0,,unknown
RT-001381,0,,unknown
RT-001382,0,,unknown
RT-001383,0,,unknown
RT-001384,1,24.0,tech_migration
RT-001385,0,,unknown
RT-001386,0,,unknown
RT-001387,0,,unknown
RT-001388,0,,unknown
RT-001389,0,,unknown
RT-001390,0,,unknown
RT-001391,0,,unknown
RT-001392,0,,unknown
RT-001393,1,19.0,unknown
RT-001394,0,,unknown
RT-001395,1,19.0,quality
RT-001396,0,,unknown
RT-001397,0,,unknown
RT-001398,0,,unknown
RT-001399,0,,unknown
RT-001400,0,,unknown
RT-001401,0,,unknown
RT-001402,0,,unknown
RT-001403,0,,unknown
RT-001404,1,24.0,unknown
RT-001405,0,,unknown
RT-001406,0,,unknown
RT-001407,0,,unknown
RT-001408,1,20.0,quality
RT-001409,0,,unknown
RT-001410,0,,unknown
RT-001411,1,20.0,price
RT-001412,0,,unknown
RT-001413,0,,unknown
RT-001414,0,,unknown
RT-001415,0,,unknown
RT-001416,0,,unknown
RT-001417,0,,unknown
RT-001418,0,,unknown
RT-001419,0,,unknown
RT-001420,1,24.0,tech_migration
RT-001421,0,,unknown
RT-001422,1,22.0,competitor
RT-001423,0,,unknown
RT-001424,0,,unknown
RT-001425,0,,unknown
RT-001426,0,,unknown
RT-001427,0,,unknown
RT-001428,0,,unknown
RT-001429,0,,unknown
RT-001430,0,,unknown
RT-001431,1,20.0,tech_migration
RT-001432,0,,unknown
RT-001433,0,,unknown
RT-001434,0,,unknown
RT-001435,0,,unknown
RT-001436,0,,unknown
RT-001437,0,,unknown
RT-001438,0,,unknown
RT-001439,0,,unknown
RT-001440,1,22.0,tech_migration
RT-001441,1,22.0,price
RT-001442,0,,unknown
RT-001443,0,,unknown
RT-001444,0,,unknown
RT-001445,0,,unknown
RT-001446,0,,unknown
RT-001447,0,,unknown
RT-001448,0,,unknown
RT-001449,0,,unknown
RT-001450,0,,unknown
RT-001451,0,,unknown
RT-001452,0,,unknown
RT-001453,0,,unknown
RT-001454,0,,unknown
RT-001455,0,,unknown
RT-001456,0,,unknown
RT-001457,0,,unknown
RT-001458,0,,unknown
RT-001459,0,,unknown
RT-001460,0,,unknown
RT-001461,0,,unknown
RT-001462,0,,unknown
RT-001463,0,,unknown
RT-001464,0,,unknown
RT-001465,0,,unknown
RT-001466,0,,unknown
RT-001467,0,,unknown
RT-001468,0,,unknown
RT-001469,0,,unknown
RT-001470,0,,unknown
RT-001471,0,,unknown
RT-001472,0,,unknown
RT-001473,0,,unknown
RT-001474,0,,unknown
RT-001475,0,,unknown
RT-001476,0,,unknown
RT-001477,0,,unknown
RT-001478,0,,unknown
RT-001479,0,,unknown
RT-001480,0,,unknown
RT-001481,1,24.0,unknown
RT-001482,0,,unknown
RT-001483,0,,unknown
RT-001484,0,,unknown
RT-001485,1,22.0,tech_migration
RT-001486,1,24.0,competitor
RT-001487,0,,unknown
RT-001488,0,,unknown
RT-001489,0,,unknown
RT-001490,0,,unknown
RT-001491,0,,unknown
RT-001492,0,,unknown
RT-001493,0,,unknown
RT-001494,0,,unknown
RT-001495,0,,unknown
RT-001496,0,,unknown
RT-001497,0,,unknown
RT-001498,0,,unknown
RT-001499,0,,unknown
RT-001500,0,,unknown
RT-001501,0,,unknown
RT-001502,0,,unknown
RT-001503,0,,unknown
RT-001504,0,,unknown
RT-001505,0,,unknown
RT-001506,0,,unknown
RT-001507,0,,unknown
RT-001508,0,,unknown
RT-001509,0,,unknown
RT-001510,0,,unknown
RT-001511,0,,unknown
RT-001512,0,,unknown
RT-001513,0,,unknown
RT-001514,0,,unknown
RT-001515,0,,unknown
RT-001516,0,,unknown
RT-001517,0,,unknown
RT-001518,1,22.0,tech_migration
RT-001519,0,,unknown
RT-001520,0,,unknown
RT-001521,0,,unknown
RT-001522,0,,unknown
RT-001523,0,,unknown
RT-001524,0,,unknown
RT-001525,0,,unknown
RT-001526,0,,unknown
RT-001527,0,,unknown
RT-001528,0,,unknown
RT-001529,0,,unknown
RT-001530,0,,unknown
RT-001531,0,,unknown
RT-001532,0,,unknown
RT-001533,0,,unknown
RT-001534,0,,unknown
RT-001535,0,,unknown
RT-001536,0,,unknown
RT-001537,0,,unknown
RT-001538,0,,unknown
RT-001539,0,,unknown
RT-001540,0,,unknown
RT-001541,0,,unknown
RT-001542,0,,unknown
RT-001543,0,,unknown
RT-001544,0,,unknown
RT-001545,0,,unknown
RT-001546,0,,unknown
RT-001547,0,,unknown
RT-001548,0,,unknown
RT-001549,0,,unknown
RT-001550,0,,unknown
RT-001551,0,,unknown
RT-001552,0,,unknown
RT-001553,0,,unknown
RT-001554,0,,unknown
RT-001555,0,,unknown
RT-001556,0,,unknown
RT-001557,0,,unknown
RT-001558,0,,unknown
RT-001559,0,,unknown
RT-001560,1,24.0,quality
RT-001561,0,,unknown
RT-001562,0,,unknown
RT-001563,1,21.0,unknown
RT-001564,0,,unknown
RT-001565,0,,unknown
RT-001566,0,,unknown
RT-001567,0,,unknown
RT-001568,0,,unknown
RT-001569,0,,unknown
RT-001570,0,,unknown
RT-001571,0,,unknown
RT-001572,0,,unknown
RT-001573,0,,unknown
RT-001574,0,,unknown
RT-001575,0,,unknown
RT-001576,0,,unknown
RT-001577,0,,unknown
RT-001578,0,,unknown
RT-001579,0,,unknown
RT-001580,0,,unknown
RT-001581,0,,unknown
RT-001582,0,,unknown
RT-001583,0,,unknown
RT-001584,1,22.0,unknown
RT-001585,0,,unknown
RT-001586,0,,unknown
RT-001587,0,,unknown
RT-001588,0,,unknown
RT-001589,0,,unknown
RT-001590,0,,unknown
RT-001591,0,,unknown
RT-001592,0,,unknown
RT-001593,0,,unknown
RT-001594,0,,unknown
RT-001595,0,,unknown
RT-001596,0,,unknown
RT-001597,0,,unknown
RT-001598,0,,unknown
RT-001599,0,,unknown
RT-001600,0,,unknown
RT-001601,1,24.0,price
RT-001602,0,,unknown
RT-001603,0,,unknown
RT-001604,0,,unknown
RT-001605,0,,unknown
RT-001606,0,,unknown
RT-001607,0,,unknown
RT-001608,0,,unknown
RT-001609,0,,unknown
RT-001610,0,,unknown
RT-001611,0,,unknown
RT-001612,0,,unknown
RT-001613,0,,unknown
RT-001614,0,,unknown
RT-001615,0,,unknown
RT-001616,1,23.0,quality
RT-001617,0,,unknown
RT-001618,0,,unknown
RT-001619,0,,unknown
RT-001620,0,,unknown
RT-001621,0,,unknown
RT-001622,0,,unknown
RT-001623,0,,unknown
RT-001624,0,,unknown
RT-001625,0,,unknown
RT-001626,0,,unknown
RT-001627,0,,unknown
RT-001628,0,,unknown
RT-001629,0,,unknown
RT-001630,0,,unknown
RT-001631,0,,unknown
RT-001632,0,,unknown
RT-001633,0,,unknown
RT-001634,0,,unknown
RT-001635,0,,unknown
RT-001636,0,,unknown
RT-001637,0,,unknown
RT-001638,0,,unknown
RT-001639,0,,unknown
RT-001640,0,,unknown
RT-001641,0,,unknown
RT-001642,0,,unknown
RT-001643,0,,unknown
RT-001644,1,19.0,unknown
RT-001645,0,,unknown
RT-001646,0,,unknown
RT-001647,0,,unknown
RT-001648,0,,unknown
RT-001649,0,,unknown
RT-001650,1,20.0,quality
RT-001651,0,,unknown
RT-001652,0,,unknown
RT-001653,0,,unknown
RT-001654,0,,unknown
RT-001655,0,,unknown
RT-001656,0,,unknown
RT-001657,0,,unknown
RT-001658,1,23.0,unknown
RT-001659,0,,unknown
RT-001660,0,,unknown
RT-001661,0,,unknown
RT-001662,0,,unknown
RT-001663,0,,unknown
RT-001664,0,,unknown
RT-001665,0,,unknown
RT-001666,0,,unknown
RT-001667,0,,unknown
RT-001668,0,,unknown
RT-001669,0,,unknown
RT-001670,0,,unknown
RT-001671,0,,unknown
RT-001672,0,,unknown
RT-001673,0,,unknown
RT-001674,0,,unknown
RT-001675,0,,unknown
RT-001676,0,,unknown
RT-001677,0,,unknown
RT-001678,0,,unknown
RT-001679,0,,unknown
RT-001680,0,,unknown
RT-001681,0,,unknown
RT-001682,0,,unknown
RT-001683,0,,unknown
RT-001684,0,,unknown
RT-001685,0,,unknown
RT-001686,0,,unknown
RT-001687,0,,unknown
RT-001688,0,,unknown
RT-001689,0,,unknown
RT-001690,0,,unknown
RT-001691,1,23.0,unknown
RT-001692,0,,unknown
RT-001693,0,,unknown
RT-001694,0,,unknown
RT-001695,0,,unknown
RT-001696,0,,unknown
RT-001697,1,22.0,price
RT-001698,0,,unknown
RT-001699,0,,unknown
RT-001700,0,,unknown
RT-001701,0,,unknown
RT-001702,0,,unknown
RT-001703,0,,unknown
RT-001704,0,,unknown
RT-001705,0,,unknown
RT-001706,0,,unknown
RT-001707,0,,unknown
RT-001708,1,19.0,unknown
RT-001709,0,,unknown
RT-001710,0,,unknown
RT-001711,0,,unknown
RT-001712,0,,unknown
RT-001713,0,,unknown
RT-001714,0,,unknown
RT-001715,0,,unknown
RT-001716,0,,unknown
RT-001717,0,,unknown
RT-001718,0,,unknown
RT-001719,0,,unknown
RT-001720,0,,unknown
RT-001721,0,,unknown
RT-001722,0,,unknown
RT-001723,0,,unknown
RT-001724,0,,unknown
RT-001725,1,21.0,quality
RT-001726,0,,unknown
RT-001727,0,,unknown
RT-001728,0,,unknown
RT-001729,0,,unknown
RT-001730,0,,unknown
RT-001731,0,,unknown
RT-001732,1,24.0,unknown
RT-001733,0,,unknown
RT-001734,0,,unknown
RT-001735,0,,unknown
RT-001736,0,,unknown
RT-001737,0,,unknown
RT-001738,0,,unknown
RT-001739,0,,unknown
RT-001740,0,,unknown
RT-001741,0,,unknown
RT-001742,0,,unknown
RT-001743,0,,unknown
RT-001744,0,,unknown
RT-001745,0,,unknown
RT-001746,0,,unknown
RT-001747,0,,unknown
RT-001748,0,,unknown
RT-001749,0,,unknown
RT-001750,1,21.0,price
RT-001751,0,,unknown
RT-001752,0,,unknown
RT-001753,0,,unknown
RT-001754,0,,unknown
RT-001755,0,,unknown
RT-001756,0,,unknown
RT-001757,0,,unknown
RT-001758,0,,unknown
RT-001759,0,,unknown
RT-001760,1,21.0,tech_migration
RT-001761,0,,unknown
RT-001762,0,,unknown
RT-001763,0,,unknown
RT-001764,0,,unknown
RT-001765,0,,unknown
RT-001766,0,,unknown
RT-001767,0,,unknown
RT-001768,0,,unknown
RT-001769,0,,unknown
RT-001770,0,,unknown
RT-001771,0,,unknown
RT-001772,0,,unknown
RT-001773,0,,unknown
RT-001774,1,19.0,unknown
RT-001775,0,,unknown
RT-001776,0,,unknown
RT-001777,0,,unknown
RT-001778,0,,unknown
RT-001779,0,,unknown
RT-001780,0,,unknown
RT-001781,0,,unknown
RT-001782,0,,unknown
RT-001783,0,,unknown
RT-001784,0,,unknown
RT-001785,1,24.0,unknown
RT-001786,0,,unknown
RT-001787,0,,unknown
RT-001788,0,,unknown
RT-001789,0,,unknown
RT-001790,0,,unknown
RT-001791,0,,unknown
RT-001792,0,,unknown
RT-001793,0,,unknown
RT-001794,1,23.0,quality
RT-001795,0,,unknown
RT-001796,0,,unknown
RT-001797,0,,unknown
RT-001798,1,22.0,price
RT-001799,0,,unknown
RT-001800,0,,unknown
RT-001801,0,,unknown
RT-001802,0,,unknown
RT-001803,0,,unknown
RT-001804,0,,unknown
RT-001805,0,,unknown
RT-001806,0,,unknown
RT-001807,0,,unknown
RT-001808,1,24.0,unknown
RT-001809,0,,unknown
RT-001810,0,,unknown
RT-001811,0,,unknown
RT-001812,1,20.0,unknown
RT-001813,0,,unknown
RT-001814,0,,unknown
RT-001815,0,,unknown
RT-001816,0,,unknown
RT-001817,0,,unknown
RT-001818,0,,unknown
RT-001819,0,,unknown
RT-001820,0,,unknown
RT-001821,0,,unknown
RT-001822,0,,unknown
RT-001823,0,,unknown
RT-001824,0,,unknown
RT-001825,0,,unknown
RT-001826,0,,unknown
RT-001827,0,,unknown
RT-001828,0,,unknown
RT-001829,0,,unknown
RT-001830,0,,unknown
RT-001831,0,,unknown
RT-001832,0,,unknown
RT-001833,0,,unknown
RT-001834,0,,unknown
RT-001835,0,,unknown
RT-001836,0,,unknown
RT-001837,0,,unknown
RT-001838,0,,unknown
RT-001839,0,,unknown
RT-001840,0,,unknown
RT-001841,0,,unknown
RT-001842,0,,unknown
RT-001843,0,,unknown
RT-001844,0,,unknown
RT-001845,0,,unknown
RT-001846,0,,unknown
RT-001847,0,,unknown
RT-001848,0,,unknown
RT-001849,0,,unknown
RT-001850,0,,unknown
RT-001851,0,,unknown
RT-001852,0,,unknown
RT-001853,0,,unknown
RT-001854,0,,unknown
RT-001855,1,21.0,quality
RT-001856,0,,unknown
RT-001857,0,,unknown
RT-001858,0,,unknown
RT-001859,0,,unknown
RT-001860,0,,unknown
RT-001861,0,,unknown
RT-001862,0,,unknown
RT-001863,0,,unknown
RT-001864,0,,unknown
RT-001865,1,24.0,price
RT-001866,0,,unknown
RT-001867,0,,unknown
RT-001868,0,,unknown
RT-001869,1,22.0,quality
RT-001870,0,,unknown
RT-001871,0,,unknown
RT-001872,0,,unknown
RT-001873,0,,unknown
RT-001874,1,20.0,tech_migration
RT-001875,0,,unknown
RT-001876,0,,unknown
RT-001877,0,,unknown
RT-001878,0,,unknown
RT-001879,0,,unknown
RT-001880,0,,unknown
RT-001881,0,,unknown
RT-001882,0,,unknown
RT-001883,0,,unknown
RT-001884,0,,unknown
RT-001885,0,,unknown
RT-001886,0,,unknown
RT-001887,0,,unknown
RT-001888,0,,unknown
RT-001889,0,,unknown
RT-001890,0,,unknown
RT-001891,0,,unknown
RT-001892,0,,unknown
RT-001893,0,,unknown
RT-001894,0,,unknown
RT-001895,0,,unknown
RT-001896,0,,unknown
RT-001897,0,,unknown
RT-001898,0,,unknown
RT-001899,0,,unknown
RT-001900,0,,unknown
RT-001901,0,,unknown
RT-001902,0,,unknown
RT-001903,0,,unknown
RT-001904,0,,unknown
RT-001905,0,,unknown
RT-001906,0,,unknown
RT-001907,0,,unknown
RT-001908,0,,unknown
RT-001909,0,,unknown
RT-001910,0,,unknown
RT-001911,0,,unknown
RT-001912,0,,unknown
RT-001913,0,,unknown
RT-001914,0,,unknown
RT-001915,0,,unknown
RT-001916,0,,unknown
RT-001917,0,,unknown
RT-001918,0,,unknown
RT-001919,0,,unknown
RT-001920,0,,unknown
RT-001921,0,,unknown
RT-001922,0,,unknown
RT-001923,0,,unknown
RT-001924,0,,unknown
RT-001925,0,,unknown
RT-001926,0,,unknown
RT-001927,0,,unknown
RT-001928,0,,unknown
RT-001929,0,,unknown
RT-001930,0,,unknown
RT-001931,0,,unknown
RT-001932,0,,unknown
RT-001933,0,,unknown
RT-001934,0,,unknown
RT-001935,0,,unknown
RT-001936,0,,unknown
RT-001937,0,,unknown
RT-001938,0,,unknown
RT-001939,0,,unknown
RT-001940,0,,unknown
RT-001941,0,,unknown
RT-001942,0,,unknown
RT-001943,0,,unknown
RT-001944,0,,unknown
RT-001945,0,,unknown
RT-001946,0,,unknown
RT-001947,0,,unknown
RT-001948,0,,unknown
RT-001949,0,,unknown
RT-001950,0,,unknown
RT-001951,0,,unknown
RT-001952,0,,unknown
RT-001953,0,,unknown
RT-001954,0,,unknown
RT-001955,0,,unknown
RT-001956,0,,unknown
RT-001957,0,,unknown
RT-001958,0,,unknown
RT-001959,0,,unknown
RT-001960,0,,unknown
RT-001961,0,,unknown
RT-001962,0,,unknown
RT-001963,0,,unknown
RT-001964,0,,unknown
RT-001965,0,,unknown
RT-001966,0,,unknown
RT-001967,1,24.0,competitor
RT-001968,1,24.0,unknown
RT-001969,0,,unknown
RT-001970,0,,unknown
RT-001971,0,,unknown
RT-001972,1,19.0,tech_migration
RT-001973,0,,unknown
RT-001974,1,24.0,competitor
RT-001975,0,,unknown
RT-001976,0,,unknown
RT-001977,0,,unknown
RT-001978,1,19.0,tech_migration
RT-001979,0,,unknown
RT-001980,0,,unknown
RT-001981,0,,unknown
RT-001982,0,,unknown
RT-001983,0,,unknown
RT-001984,0,,unknown
RT-001985,0,,unknown
RT-001986,0,,unknown
RT-001987,0,,unknown
RT-001988,0,,unknown
RT-001989,0,,unknown
RT-001990,1,24.0,unknown
RT-001991,0,,unknown
RT-001992,0,,unknown
RT-001993,0,,unknown
RT-001994,0,,unknown
RT-001995,0,,unknown
RT-001996,0,,unknown
RT-001997,0,,unknown
RT-001998,0,,unknown
RT-001999,0,,unknown
RT-002000,0,,unknown
RT-002001,0,,unknown
RT-002002,0,,unknown
RT-002003,0,,unknown
RT-002004,0,,unknown
RT-002005,0,,unknown
RT-002006,0,,unknown
RT-002007,0,,unknown
RT-002008,0,,unknown
RT-002009,0,,unknown
RT-002010,0,,unknown
RT-002011,0,,unknown
RT-002012,0,,unknown
RT-002013,0,,unknown
RT-002014,1,20.0,unknown
RT-002015,0,,unknown
RT-002016,0,,unknown
RT-002017,1,22.0,unknown
RT-002018,0,,unknown
RT-002019,0,,unknown
RT-002020,0,,unknown
RT-002021,0,,unknown
RT-002022,0,,unknown
RT-002023,0,,unknown
RT-002024,0,,unknown
RT-002025,0,,unknown
RT-002026,0,,unknown
RT-002027,0,,unknown
RT-002028,0,,unknown
RT-002029,0,,unknown
RT-002030,0,,unknown
RT-002031,0,,unknown
RT-002032,0,,unknown
RT-002033,0,,unknown
RT-002034,0,,unknown
RT-002035,0,,unknown
RT-002036,0,,unknown
RT-002037,0,,unknown
RT-002038,0,,unknown
RT-002039,0,,unknown
RT-002040,0,,unknown
RT-002041,0,,unknown
RT-002042,0,,unknown
RT-002043,0,,unknown
RT-002044,0,,unknown
RT-002045,0,,unknown
RT-002046,0,,unknown
RT-002047,0,,unknown
RT-002048,0,,unknown
RT-002049,1,20.0,quality
RT-002050,1,20.0,price
RT-002051,0,,unknown
RT-002052,0,,unknown
RT-002053,0,,unknown
RT-002054,0,,unknown
RT-002055,0,,unknown
RT-002056,1,20.0,quality
RT-002057,0,,unknown
RT-002058,0,,unknown
RT-002059,0,,unknown
RT-002060,0,,unknown
RT-002061,0,,unknown
RT-002062,0,,unknown
RT-002063,0,,unknown
RT-002064,0,,unknown
RT-002065,0,,unknown
RT-002066,0,,unknown
RT-002067,0,,unknown
RT-002068,0,,unknown
RT-002069,0,,unknown
RT-002070,0,,unknown
RT-002071,0,,unknown
RT-002072,0,,unknown
RT-002073,0,,unknown
RT-002074,0,,unknown
RT-002075,0,,unknown
RT-002076,0,,unknown
RT-002077,0,,unknown
RT-002078,0,,unknown
RT-002079,0,,unknown
RT-002080,1,19.0,quality
RT-002081,0,,unknown
RT-002082,0,,unknown
RT-002083,0,,unknown
RT-002084,0,,unknown
RT-002085,1,23.0,tech_migration
RT-002086,0,,unknown
RT-002087,0,,unknown
RT-002088,1,23.0,quality
RT-002089,0,,unknown
RT-002090,0,,unknown
RT-002091,0,,unknown
RT-002092,0,,unknown
RT-002093,1,22.0,tech_migration
