customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end,churn_flag,churn_month,usage_mean_6m,usage_last3m,usage_prior3m,tickets_6m,unresolved_6m,tickets_12m,bill_mean_6m,bill_std_6m,bill_last,bill_first,late_payments_6m,outage_mean_6m,promo_months,usage_decline_3m,bill_increase_pct
RT-000108,mobile,Siberia,0.763,16,two_year,card,n/a,2,True,True,False,False,250,0,,48.20722222222222,46.656666666666666,55.663333333333334,2,0,8,469.9777777777778,89.62325942558304,526.51,309.45,1,1.483888888888889,0,0.16180609617342356,0.7014380352237841
RT-000109,mobile,Southern,0.654,16,annual,invoice,n/a,4,True,True,False,False,250,0,,55.13,39.056666666666665,50.81,0,0,4,593.2661111111112,121.44731305670297,661.29,578.25,1,1.47,3,0.23131929410221092,0.1436057068741893
RT-000110,iptv,Siberia,0.34,32,monthly,auto,n/a,1,False,False,True,False,30,0,,59.59055555555555,56.32666666666666,51.163333333333334,1,0,7,427.4811111111111,77.53085707441141,459.52,356.95,0,1.138125,1,0.0,0.28735116963160107
RT-000111,mobile,Southern,0.45,42,monthly,card,n/a,4,True,True,False,False,30,0,,41.93833333333333,52.35,26.47,1,0,1,485.92388888888894,97.41791888190306,312.97,546.49,1,1.181875,5,0.0,-0.4273088254130908
RT-000112,mobile,Central,0.32,55,annual,auto,n/a,2,True,True,False,False,175,0,,26.805555555555557,16.95,18.863333333333333,0,0,4,323.7933333333333,57.52326608578889,341.07,221.11,1,2.07375,0,0.10143134829475176,0.5425353896250734
RT-000113,mobile,Volga,0.872,14,monthly,auto,n/a,2,True,False,False,False,30,0,,42.14611111111111,32.63,37.736666666666665,0,0,6,463.47499999999997,106.14451991894602,463.83,485.36,0,1.6770588235294117,5,0.13532373465241576,-0.04435882643810785
RT-000114,broadband,North-Caucasus,0.298,21,monthly,invoice,fiber,3,False,True,False,False,30,0,,38.12277777777777,47.49333333333333,27.49,1,0,4,447.38388888888886,106.4520565457073,399.35,681.8,1,1.4227777777777777,1,0.0,-0.414271047227926
RT-000115,mobile,Far-East,0.475,22,monthly,invoice,n/a,3,True,True,False,False,30,0,,47.55722222222222,79.20333333333333,33.10666666666666,0,0,2,446.70000000000005,59.06346596471212,373.34,472.85,0,2.0111764705882353,3,0.0,-0.2104472877233796
RT-000116,iptv,Urals,0.375,8,two_year,auto,n/a,1,False,False,True,False,490,0,,49.57166666666667,48.406666666666666,52.07,0,0,0,395.755,92.86782683881813,348.72,301.02,0,2.2405882352941178,2,0.07035401062672045,0.1584612318118399
RT-000117,broadband,North-West,0.322,34,monthly,card,xdsl,2,False,True,False,False,30,0,,53.05111111111111,56.666666666666664,72.09666666666666,0,0,1,438.15944444444443,78.96540377779911,502.59,248.88,0,2.0494117647058827,3,0.2140182162836932,1.0
RT-000118,broadband,Central,0.472,9,monthly,auto,copper,1,False,True,False,False,30,0,,59.35222222222222,41.913333333333334,64.86999999999999,1,0,3,501.51666666666665,122.01561428526993,515.82,331.93,0,2.420666666666667,2,0.35388726170289286,0.5540023498930499
RT-000119,mobile,Central,0.42,33,annual,invoice,n/a,4,True,True,True,True,105,0,,35.62222222222223,18.37333333333333,64.48666666666666,2,0,2,338.6472222222222,84.64793780230566,253.32,485.2,0,1.665,5,0.7150832213377442,-0.4779060181368508
RT-000120,broadband,North-West,0.342,91,monthly,auto,xdsl,2,False,True,False,False,30,0,,43.88,36.20666666666667,36.14333333333334,0,0,2,330.0622222222222,68.24777570653046,283.23,225.35,0,1.3658823529411763,3,0.0,0.2568449079210119
RT-000121,broadband,North-Caucasus,0.211,51,annual,card,xdsl,4,False,True,False,True,295,0,,47.117777777777775,25.55333333333333,25.426666666666666,1,0,3,352.1961111111111,69.71597893798123,171.61,436.08,0,1.8094117647058823,1,0.0,-0.5
RT-000122,broadband,Southern,0.261,48,monthly,invoice,xdsl,4,True,True,True,False,30,0,,45.556666666666665,45.96666666666667,26.39,0,0,2,398.6411111111111,82.0146369927085,428.97,445.92,1,1.668125,3,0.0,-0.038011302475780384
RT-000123,mobile,North-West,0.637,33,monthly,card,n/a,4,True,True,False,False,30,0,,62.00111111111111,62.18666666666667,63.00999999999999,3,0,4,712.7927777777778,167.81796912851226,699.81,770.01,0,1.443125,0,0.01306670898799117,-0.0911676471734134
RT-000124,mobile,Far-East,0.542,29,monthly,invoice,n/a,4,True,False,True,False,30,0,,56.25,69.14,53.413333333333334,1,0,4,488.61555555555555,104.44369325831937,465.14,475.38,0,1.4426666666666668,3,0.0,-0.021540662207076462
RT-000125,mobile,North-West,0.237,30,two_year,invoice,n/a,2,True,False,False,False,560,0,,49.611666666666665,30.959999999999997,40.62666666666667,0,0,5,627.24,141.48509740688343,568.64,698.85,0,1.6252941176470588,3,0.23793895635050888,-0.18632038348715751
RT-000126,mobile,Siberia,0.549,19,monthly,auto,n/a,3,True,True,False,False,30,0,,47.19388888888889,47.96333333333333,41.25,1,0,4,530.8116666666667,96.73504415488246,507.43,670.0,0,2.0088888888888885,3,0.0,-0.24264179104477612
RT-000127,mobile,Urals,0.547,19,monthly,auto,n/a,3,True,True,True,False,30,0,,47.781111111111116,44.66,64.49666666666667,0,0,1,364.97277777777776,83.19819368836403,415.3,349.72,0,2.538888888888889,3,0.30756111426947136,0.1875214457280109
RT-000128,mobile,North-West,0.319,33,monthly,card,n/a,2,True,True,False,False,30,0,,58.14,77.08666666666667,45.723333333333336,1,0,4,553.3061111111111,144.82528139467138,430.24,638.96,1,1.3066666666666666,2,0.0,-0.3266558157005134
RT-000129,mobile,North-Caucasus,0.373,6,annual,card,n/a,3,True,False,True,False,185,0,,47.83777777777778,45.77,46.32,0,0,2,439.14666666666665,105.37334114247973,503.48,536.06,0,1.3670588235294117,0,0.011873920552676968,-0.0607767787188
RT-000130,broadband,Urals,0.264,49,two_year,card,fiber,3,True,True,False,False,720,0,,51.895,40.25,48.833333333333336,0,0,5,483.6066666666667,89.50594051924875,613.46,355.03,0,1.01125,1,0.17576791808873723,0.7279103174379632
RT-000131,mobile,North-Caucasus,0.563,32,monthly,invoice,n/a,4,True,True,True,False,30,0,,51.10277777777778,50.870000000000005,51.43,0,0,3,572.8,122.29643253899393,370.38,823.04,1,1.6494117647058824,1,0.010888586428154679,-0.5
RT-000132,fixed_voice,Moscow,0.186,7,two_year,card,xdsl,2,False,False,False,False,520,0,,46.70388888888888,27.793333333333333,77.57666666666667,1,0,1,209.57000000000002,59.22288140873375,222.58,185.85,1,1.648235294117647,3,0.6417307609676449,0.1976324993274147
RT-000133,broadband,Central,0.774,22,annual,invoice,xdsl,3,True,True,False,False,70,0,,55.53333333333333,59.75,35.330000000000005,3,0,3,471.3338888888889,137.69041088141475,406.62,455.02,0,1.39625,2,0.0,-0.10636895081534874
RT-000134,mobile,North-West,0.246,37,monthly,invoice,n/a,2,True,False,False,False,30,0,,35.56333333333333,41.42333333333333,23.893333333333334,2,0,4,394.395,85.66793176184973,392.25,487.81,1,2.663529411764706,2,0.0,-0.19589594309259753
RT-000135,broadband,Urals,0.347,100,monthly,invoice,fiber,2,False,True,False,False,30,1,19.0,62.309999999999995,38.583333333333336,39.623333333333335,2,0,3,514.2394444444444,132.41600771686635,578.17,533.14,1,1.600625,2,0.026247160763859655,0.08446186742694221
RT-000136,mobile,Far-East,0.46,36,annual,auto,n/a,1,True,False,False,False,15,0,,67.08444444444444,65.79666666666667,77.37,0,0,2,641.8227777777778,146.6924906376503,518.64,547.23,0,1.6176470588235294,3,0.14958424884752924,-0.05224494271147421
RT-000137,fixed_voice,Saint-Petersburg,0.418,20,monthly,card,fiber,2,False,False,False,False,30,0,,65.05722222222222,59.919999999999995,49.623333333333335,0,0,3,306.485,59.60439475013072,288.91,348.38,0,1.6433333333333335,1,0.0,-0.17070440323784364
RT-000138,mobile,Saint-Petersburg,0.288,7,monthly,card,n/a,3,True,False,False,False,30,0,,47.900555555555556,51.833333333333336,47.370000000000005,0,0,0,369.7672222222222,110.42916349702915,287.73,358.77,0,1.784375,3,0.0,-0.19800986704573953
RT-000139,broadband,Urals,0.683,16,annual,card,xdsl,3,False,True,False,False,250,0,,34.38,26.89,41.080000000000005,2,1,6,378.4161111111111,65.40889857961754,324.53,414.5,0,2.251764705882353,1,0.3454235637779942,-0.2170566948130278
RT-000140,mobile,North-West,0.16,30,monthly,invoice,n/a,2,True,True,False,False,30,0,,40.62833333333334,25.136666666666667,52.843333333333334,1,0,3,421.7027777777778,101.96167716096635,411.18,333.42,1,1.1816666666666666,3,0.5243171639437331,0.2332193629656289
RT-000141,mobile,Urals,0.497,82,monthly,auto,n/a,1,True,False,False,False,30,0,,58.537777777777784,40.02,82.68,0,0,1,506.5483333333334,132.55354719331132,538.27,660.02,0,2.9875,3,0.5159651669085631,-0.18446410714826825
RT-000142,mobile,Moscow,0.438,40,monthly,card,n/a,3,True,False,True,False,30,0,,55.239444444444445,67.28,66.98333333333333,1,0,3,546.3044444444445,131.4606423867312,746.91,452.01,0,1.6385714285714283,0,0.0,0.6524191942656136
RT-000143,fixed_voice,Southern,0.477,35,annual,auto,fiber,2,False,False,False,False,45,0,,39.446666666666665,27.666666666666668,60.93666666666667,1,0,3,197.4427777777778,57.81336542047894,105.6,174.32,1,1.6205555555555557,0,0.5459766971172255,-0.3942175309775126
RT-000144,broadband,Moscow,0.519,30,monthly,auto,fiber,2,False,True,False,False,30,0,,32.21,33.766666666666666,32.01,1,1,9,398.04999999999995,115.67350782164732,572.79,395.06,0,1.7466666666666668,2,0.0,0.44988103072950936
RT-000145,mobile,North-Caucasus,0.172,72,two_year,auto,n/a,1,True,False,False,False,30,0,,43.49944444444444,30.94666666666667,57.666666666666664,0,0,2,455.8861111111112,95.00251390722671,541.68,431.36,1,1.7372222222222222,2,0.4633526011560693,0.25574925816023725
RT-000146,mobile,Saint-Petersburg,0.302,23,monthly,auto,n/a,1,True,False,False,False,30,0,,42.55444444444444,32.13333333333333,57.79333333333333,1,0,2,522.7766666666666,124.76865212440653,727.3,496.3,0,1.7731249999999998,3,0.4439958472718883,0.46544428772919594
RT-000147,mobile,Saint-Petersburg,0.443,76,two_year,auto,n/a,2,True,False,False,False,640,0,,38.773888888888884,28.55333333333333,44.27666666666667,2,0,3,549.7888888888889,134.1243748908798,559.04,474.17,0,2.066875,2,0.3551155612436951,0.17898643946263987
RT-000148,mobile,Saint-Petersburg,0.466,61,monthly,auto,n/a,3,True,False,True,False,30,0,,55.28722222222222,43.923333333333325,36.45333333333333,0,0,1,620.3316666666666,118.22273058287303,689.85,605.39,0,1.828235294117647,2,0.0,0.1395133715456153
RT-000149,mobile,Central,0.79,9,monthly,invoice,n/a,1,True,False,False,False,30,0,,42.79888888888889,31.213333333333335,33.43333333333333,0,0,1,466.9061111111111,115.18385774051383,489.09,359.11,2,1.3577777777777778,2,0.06640079760717833,0.36195037732171187
RT-000150,mobile,Volga,0.611,3,annual,invoice,n/a,3,True,False,True,False,275,0,,42.49111111111111,40.550000000000004,36.88,2,0,4,472.84000000000003,104.27927728263289,438.36,376.5,2,1.9435294117647057,2,0.0,0.16430278884462154
RT-000151,iptv,Urals,0.462,43,monthly,card,n/a,2,False,False,True,False,30,0,,44.212222222222216,22.323333333333334,38.10333333333333,1,0,3,371.53222222222223,77.09423184004454,511.09,419.03,2,1.725625,3,0.41413699588837366,0.21969787366059712
RT-000152,iptv,North-Caucasus,0.606,60,annual,auto,n/a,1,False,False,True,False,25,0,,47.144444444444446,63.98,49.20666666666667,1,0,2,363.92277777777775,67.92672113955774,419.52,286.8,0,1.45125,1,0.0,0.4627615062761505
RT-000153,mobile,Far-East,0.905,24,two_year,invoice,n/a,3,True,False,True,False,10,0,,32.007777777777775,44.919999999999995,22.689999999999998,2,0,3,384.405,100.1292735153206,343.91,307.82,0,1.933125,4,0.0,0.1172438438048211
RT-000154,broadband,Moscow,0.509,39,monthly,auto,fiber,2,False,True,False,False,30,0,,30.189999999999998,20.316666666666666,33.28333333333333,3,0,4,267.0466666666667,72.00802553310618,270.9,295.62,1,1.6413333333333333,2,0.38958437656484723,-0.08362086462350324
RT-000155,mobile,Volga,0.252,50,annual,auto,n/a,2,True,True,False,False,325,0,,46.892222222222216,64.73,41.86333333333334,1,0,1,460.19777777777773,116.09124841897912,646.29,539.49,0,1.6011764705882352,2,0.0,0.19796474448089854
RT-000156,broadband,Far-East,0.921,13,two_year,auto,fiber,4,True,True,False,True,340,0,,35.06166666666667,34.78666666666667,25.146666666666665,0,0,3,345.405,65.24835794643329,318.39,415.0,0,1.6868750000000001,3,0.0,-0.2327951807228916
RT-000157,mobile,Saint-Petersburg,0.311,28,two_year,auto,n/a,2,True,True,False,False,620,0,,45.75222222222223,68.52666666666666,45.13666666666666,0,0,3,463.5188888888889,107.75874354528042,292.88,323.81,0,1.6564705882352941,3,0.0,-0.09551897717797476
RT-000158,broadband,Urals,0.057,19,two_year,card,fiber,2,False,True,False,False,160,0,,35.26611111111111,33.776666666666664,30.74,2,0,4,307.68833333333333,82.29242737300422,435.87,265.6,0,1.774375,1,0.0,0.6410768072289156
RT-000159,broadband,Volga,0.738,14,monthly,invoice,fiber,2,False,True,False,False,30,0,,51.10388888888889,35.87,61.07333333333333,1,0,2,464.43777777777774,88.63509466648043,435.63,439.96,0,1.8311764705882352,3,0.41267328894225525,-0.009841803800345451
RT-000160,broadband,Saint-Petersburg,0.536,53,monthly,card,xdsl,2,False,True,False,False,30,0,,44.08222222222222,37.056666666666665,41.526666666666664,2,0,5,388.9661111111111,78.18950938651922,288.48,300.03,1,2.7905555555555557,3,0.10764167603146571,-0.038496150384961354
RT-000161,mobile,Moscow,0.679,42,monthly,invoice,n/a,2,True,True,False,False,30,1,24.0,44.27,36.52,42.86666666666667,1,0,1,530.5644444444445,123.76836696603019,344.94,473.65,2,1.7083333333333333,1,0.1480559875583203,-0.2717407368309933
RT-000162,iptv,Central,0.362,24,two_year,auto,n/a,2,False,False,True,False,10,0,,46.085,29.123333333333335,44.096666666666664,3,0,4,350.9533333333333,53.27421482017245,244.0,396.61,0,1.5750000000000002,4,0.339557033789402,-0.3847860618743854
RT-000163,mobile,Moscow,0.331,34,monthly,card,n/a,4,True,True,False,False,30,0,,43.559999999999995,28.649999999999995,52.47,1,0,2,500.56444444444446,121.38717735470988,420.9,402.44,1,2.128125,3,0.4539736992567182,0.04587019182983794
RT-000164,mobile,Saint-Petersburg,0.444,31,monthly,auto,n/a,1,True,False,False,False,30,0,,57.22333333333333,50.830000000000005,62.01,0,0,1,602.5572222222222,111.0100754730666,672.36,400.65,0,1.911764705882353,3,0.18029350104821792,0.6781729689254962
RT-000165,broadband,Southern,0.501,37,annual,invoice,fiber,4,False,True,False,False,350,0,,62.85944444444445,39.92333333333333,68.35000000000001,2,0,3,519.6338888888889,104.59632274150825,561.04,481.73,0,1.3355555555555556,2,0.4158985613265058,0.1646357918335996
RT-000166,mobile,Siberia,0.481,26,two_year,auto,n/a,3,True,True,False,False,680,0,,81.76388888888889,81.33999999999999,93.69333333333334,0,0,3,668.6550000000001,159.11484835692448,561.69,796.99,0,1.8278571428571428,1,0.13184858403301572,-0.29523582479077526
RT-000167,iptv,Southern,0.265,21,two_year,auto,n/a,1,False,False,True,False,100,0,,52.05388888888889,72.26666666666667,49.16,1,0,1,296.3277777777778,57.334960647220306,219.64,185.4,0,1.8255555555555556,1,0.0,0.18468176914778844
RT-000168,iptv,Siberia,0.929,32,monthly,auto,n/a,2,False,True,True,False,30,0,,63.42944444444444,41.20666666666667,79.66333333333333,0,0,2,405.6433333333333,121.52361639276734,536.04,452.82,0,1.6676470588235293,2,0.48273986359261883,0.18378163508678938
RT-000169,mobile,Moscow,0.203,17,monthly,card,n/a,2,True,True,False,False,30,0,,62.74888888888889,87.73,55.64666666666667,1,0,3,516.9316666666667,159.40866989670073,403.51,480.65,1,1.8118750000000001,1,0.0,-0.16049100176843856
RT-000170,fixed_voice,North-West,0.509,45,monthly,auto,xdsl,2,False,True,False,False,30,0,,55.84722222222222,39.81,75.85666666666667,2,0,2,208.12722222222223,45.66914118456737,185.15,221.25,0,2.398,2,0.4751944456650701,-0.16316384180790958
RT-000171,mobile,Urals,0.486,33,two_year,card,n/a,4,True,False,False,False,470,0,,52.50833333333333,47.31,47.699999999999996,4,1,4,517.4655555555555,147.06036836548057,477.26,451.76,0,0.9358823529411765,3,0.00817610062893068,0.05644590047812998
RT-000172,mobile,Moscow,0.303,15,monthly,card,n/a,3,True,False,False,False,30,0,,41.31777777777778,25.650000000000002,28.92,0,0,2,529.68,119.10344994262462,688.47,518.08,1,2.8133333333333335,3,0.11307053941908711,0.32888743051266206
RT-000173,mobile,Southern,0.285,86,monthly,auto,n/a,1,True,False,False,False,30,0,,47.16388888888889,46.876666666666665,57.73333333333333,1,0,2,429.93111111111114,93.5992102712341,554.45,260.03,1,1.2875,3,0.18804849884526553,1.0
RT-000174,fixed_voice,Saint-Petersburg,0.293,47,monthly,auto,fiber,1,False,False,False,False,30,1,22.0,53.102222222222224,46.02,42.666666666666664,1,0,4,245.5377777777778,65.07651474412124,378.12,231.4,0,3.15,1,0.0,0.6340535868625756
RT-000175,mobile,Volga,0.593,5,monthly,auto,n/a,1,True,False,False,False,30,1,24.0,38.324444444444445,23.643333333333334,30.353333333333335,0,0,3,337.1561111111111,84.08573070097172,394.0,237.24,0,1.7177777777777776,4,0.22106303536130026,0.6607654695666835
RT-000176,mobile,Urals,0.256,2,annual,auto,n/a,2,True,True,False,False,305,0,,47.541111111111114,36.879999999999995,50.723333333333336,0,0,5,596.0444444444444,151.3008700733982,598.05,551.33,0,2.0946666666666665,1,0.27291844647433805,0.08474053652077687
RT-000177,mobile,North-Caucasus,0.203,20,annual,auto,n/a,2,True,False,False,False,130,0,,44.28,31.99,54.32333333333333,0,0,0,368.92833333333334,93.0213591063902,166.74,377.64,0,1.79375,2,0.4111186107872615,-0.5
RT-000178,fixed_voice,Moscow,0.532,4,two_year,invoice,fiber,2,False,False,False,False,610,0,,58.83555555555555,63.44,62.163333333333334,0,0,3,326.7033333333333,69.19113841594255,371.7,375.69,1,2.192222222222222,3,0.0,-0.010620458356623836
RT-000179,iptv,Southern,0.818,23,monthly,card,n/a,3,True,False,True,False,30,0,,46.07055555555556,29.319999999999997,44.78666666666667,1,0,3,373.7122222222222,92.20916258897202,354.21,368.66,0,1.24,2,0.3453408752604943,-0.03919600716106994
RT-000180,broadband,Southern,0.161,15,annual,auto,xdsl,4,True,True,True,False,280,0,,69.34277777777778,65.47666666666667,83.11333333333333,2,0,2,505.2516666666667,96.18001634496457,580.2,498.1,1,1.704,2,0.2122002085505734,0.16482634009235098
RT-000181,iptv,Moscow,0.643,82,monthly,auto,n/a,2,False,False,True,False,30,0,,47.797222222222224,48.199999999999996,73.21333333333332,0,0,1,264.6711111111111,64.04019371033722,373.38,299.55,0,3.3117647058823527,2,0.34164997268257147,0.2464697045568352
RT-000182,iptv,Urals,0.586,19,monthly,card,n/a,2,False,False,True,False,30,0,,36.69833333333334,30.073333333333334,38.583333333333336,2,0,4,275.84222222222223,63.42638925238271,260.44,352.94,0,1.6666666666666667,1,0.22056155507559397,-0.2620842069473565
RT-000183,mobile,Moscow,0.468,30,monthly,card,n/a,2,True,True,False,False,30,0,,58.29388888888889,59.79666666666666,40.20333333333333,2,0,3,578.7144444444444,82.75669663482525,663.23,715.74,0,1.8852941176470586,0,0.0,-0.07336462961410567
RT-000184,mobile,Urals,0.655,66,annual,card,n/a,2,True,False,False,False,210,0,,40.285,31.873333333333335,44.11333333333334,0,0,0,509.9822222222222,109.88354844243361,739.66,576.48,0,2.245,4,0.27746713011938945,0.28306272550652223
RT-000185,broadband,Central,0.613,46,monthly,auto,fiber,2,False,True,False,False,30,0,,51.655,44.166666666666664,46.11000000000001,0,0,2,422.40555555555557,105.5309255048419,410.12,526.04,0,2.2594444444444446,2,0.04214559386973199,-0.2203634704585202
